name,satellite,label,id
KIC 7280953,Kepler,non_planet,7280953.0
KIC 7281217,Kepler,non_planet,7281217.0
KIC 7281229,Kepler,non_planet,7281229.0
KIC 8143170,Kepler,non_planet,8143170.0
KIC 8145789,Kepler,non_planet,8145789.0
KIC 8155584,Kepler,non_planet,8155584.0
KIC 8158324,Kepler,non_planet,8158324.0
KIC 8162376,Kepler,non_planet,8162376.0
KIC 8953281,Kepler,non_planet,8953281.0
KIC 8953426,Kepler,non_planet,8953426.0
KIC 8953475,Kepler,non_planet,8953475.0
KIC 8957572,Kepler,non_planet,8957572.0
KIC 8973000,Kepler,non_planet,8973000.0
KIC 9881258,Kepler,non_planet,9881258.0
KIC 9899153,Kepler,non_planet,9899153.0
KIC 9899193,Kepler,non_planet,9899193.0
KIC 9899410,Kepler,non_planet,9899410.0
KIC 9899421,Kepler,non_planet,9899421.0
KIC 9899577,Kepler,non_planet,9899577.0
KIC 9899583,Kepler,non_planet,9899583.0
KIC 9906489,Kepler,non_planet,9906489.0
KIC 10816107,Kepler,non_planet,10816107.0
KIC 10847907,Kepler,non_planet,10847907.0
KIC 10849244,Kepler,non_planet,10849244.0
KIC 10857589,Kepler,non_planet,10857589.0
KIC 12022718,Kepler,non_planet,12022718.0
KIC 12053823,Kepler,non_planet,12053823.0
KIC 12071006,Kepler,non_planet,12071006.0
KIC 12105785,Kepler,non_planet,12105785.0
KIC 12106875,Kepler,non_planet,12106875.0
KIC 12157983,Kepler,non_planet,12157983.0
KIC 12164751,Kepler,non_planet,12164751.0
KIC 12217907,Kepler,non_planet,12217907.0
KIC 10028352,Kepler,non_planet,10028352.0
KIC 3352751,Kepler,non_planet,3352751.0
KIC 3427776,Kepler,non_planet,3427776.0
KIC 3437739,Kepler,non_planet,3437739.0
KIC 3440230,Kepler,non_planet,3440230.0
KIC 3441340,Kepler,non_planet,3441340.0
KIC 3448323,Kepler,non_planet,3448323.0
KIC 4862625,Kepler,non_planet,4862625.0
KIC 4863369,Kepler,non_planet,4863369.0
KIC 4863753,Kepler,non_planet,4863753.0
KIC 4902030,Kepler,non_planet,4902030.0
KIC 4908495,Kepler,non_planet,4908495.0
KIC 4912589,Kepler,non_planet,4912589.0
KIC 4914709,Kepler,non_planet,4914709.0
KIC 4914737,Kepler,non_planet,4914737.0
KIC 5471141,Kepler,non_planet,5471141.0
KIC 5471328,Kepler,non_planet,5471328.0
KIC 5471415,Kepler,non_planet,5471415.0
KIC 5471480,Kepler,non_planet,5471480.0
KIC 5475712,Kepler,non_planet,5475712.0
KIC 5479973,Kepler,non_planet,5479973.0
KIC 5513822,Kepler,non_planet,5513822.0
KIC 5513833,Kepler,non_planet,5513833.0
KIC 6471229,Kepler,non_planet,6471229.0
KIC 6471230,Kepler,non_planet,6471230.0
KIC 6521174,Kepler,non_planet,6521174.0
KIC 6521542,Kepler,non_planet,6521542.0
KIC 6522353,Kepler,non_planet,6522353.0
KIC 6522750,Kepler,non_planet,6522750.0
KIC 6523216,Kepler,non_planet,6523216.0
KIC 6531485,Kepler,non_planet,6531485.0
KIC 6531801,Kepler,non_planet,6531801.0
KIC 7281356,Kepler,non_planet,7281356.0
KIC 7281399,Kepler,non_planet,7281399.0
KIC 7281410,Kepler,non_planet,7281410.0
KIC 7281616,Kepler,non_planet,7281616.0
KIC 7281699,Kepler,non_planet,7281699.0
KIC 7282008,Kepler,non_planet,7282008.0
KIC 7285616,Kepler,non_planet,7285616.0
KIC 8178616,Kepler,non_planet,8178616.0
KIC 8183389,Kepler,non_planet,8183389.0
KIC 8192861,Kepler,non_planet,8192861.0
KIC 8193315,Kepler,non_planet,8193315.0
KIC 8195877,Kepler,non_planet,8195877.0
KIC 8196180,Kepler,non_planet,8196180.0
KIC 8210721,Kepler,non_planet,8210721.0
KIC 8977176,Kepler,non_planet,8977176.0
KIC 9001468,Kepler,non_planet,9001468.0
KIC 9005854,Kepler,non_planet,9005854.0
KIC 9007918,Kepler,non_planet,9007918.0
KIC 9007953,Kepler,non_planet,9007953.0
KIC 9024857,Kepler,non_planet,9024857.0
KIC 9029486,Kepler,non_planet,9029486.0
KIC 9906802,Kepler,non_planet,9906802.0
KIC 9906841,Kepler,non_planet,9906841.0
KIC 9913481,Kepler,non_planet,9913481.0
KIC 9913798,Kepler,non_planet,9913798.0
KIC 9934208,Kepler,non_planet,9934208.0
KIC 9936698,Kepler,non_planet,9936698.0
KIC 10867017,Kepler,non_planet,10867017.0
KIC 10909274,Kepler,non_planet,10909274.0
KIC 10920813,Kepler,non_planet,10920813.0
KIC 10923260,Kepler,non_planet,10923260.0
KIC 10924400,Kepler,non_planet,10924400.0
KIC 10936427,Kepler,non_planet,10936427.0
KIC 10937609,Kepler,non_planet,10937609.0
KIC 10965963,Kepler,non_planet,10965963.0
KIC 12251779,Kepler,non_planet,12251779.0
KIC 12268220,Kepler,non_planet,12268220.0
KIC 12302391,Kepler,non_planet,12302391.0
KIC 12306808,Kepler,non_planet,12306808.0
KIC 12351927,Kepler,non_planet,12351927.0
KIC 12353633,Kepler,non_planet,12353633.0
KIC 12353720,Kepler,non_planet,12353720.0
KIC 8565912,Kepler,non_planet,8565912.0
KIC 2853828,Kepler,non_planet,2853828.0
KIC 7008149,Kepler,non_planet,7008149.0
KIC 3458919,Kepler,non_planet,3458919.0
KIC 3542573,Kepler,non_planet,3542573.0
KIC 3543270,Kepler,non_planet,3543270.0
KIC 3544678,Kepler,non_planet,3544678.0
KIC 3556742,Kepler,non_planet,3556742.0
KIC 4917014,Kepler,non_planet,4917014.0
KIC 4931073,Kepler,non_planet,4931073.0
KIC 4932691,Kepler,non_planet,4932691.0
KIC 4940201,Kepler,non_planet,4940201.0
KIC 4946680,Kepler,non_planet,4946680.0
KIC 4947726,Kepler,non_planet,4947726.0
KIC 4948863,Kepler,non_planet,4948863.0
KIC 5529501,Kepler,non_planet,5529501.0
KIC 5529560,Kepler,non_planet,5529560.0
KIC 5530881,Kepler,non_planet,5530881.0
KIC 5534476,Kepler,non_planet,5534476.0
KIC 5534702,Kepler,non_planet,5534702.0
KIC 5535280,Kepler,non_planet,5535280.0
KIC 5553624,Kepler,non_planet,5553624.0
KIC 6543682,Kepler,non_planet,6543682.0
KIC 6545018,Kepler,non_planet,6545018.0
KIC 6548447,Kepler,non_planet,6548447.0
KIC 6584167,Kepler,non_planet,6584167.0
KIC 6591789,Kepler,non_planet,6591789.0
KIC 6593363,Kepler,non_planet,6593363.0
KIC 7336754,Kepler,non_planet,7336754.0
KIC 7362534,Kepler,non_planet,7362534.0
KIC 7362632,Kepler,non_planet,7362632.0
KIC 7365447,Kepler,non_planet,7365447.0
KIC 7366036,Kepler,non_planet,7366036.0
KIC 7366065,Kepler,non_planet,7366065.0
KIC 8211521,Kepler,non_planet,8211521.0
KIC 8229048,Kepler,non_planet,8229048.0
KIC 8231877,Kepler,non_planet,8231877.0
KIC 8234477,Kepler,non_planet,8234477.0
KIC 8240109,Kepler,non_planet,8240109.0
KIC 8240861,Kepler,non_planet,8240861.0
KIC 9049010,Kepler,non_planet,9049010.0
KIC 9083503,Kepler,non_planet,9083503.0
KIC 9093566,Kepler,non_planet,9093566.0
KIC 9098590,Kepler,non_planet,9098590.0
KIC 9098810,Kepler,non_planet,9098810.0
KIC 9101208,Kepler,non_planet,9101208.0
KIC 9944421,Kepler,non_planet,9944421.0
KIC 9945280,Kepler,non_planet,9945280.0
KIC 9953736,Kepler,non_planet,9953736.0
KIC 9958053,Kepler,non_planet,9958053.0
KIC 9963009,Kepler,non_planet,9963009.0
KIC 8545603,Kepler,non_planet,8545603.0
KIC 10976412,Kepler,non_planet,10976412.0
KIC 10979716,Kepler,non_planet,10979716.0
KIC 10982373,Kepler,non_planet,10982373.0
KIC 10987439,Kepler,non_planet,10987439.0
KIC 10989032,Kepler,non_planet,10989032.0
KIC 10991989,Kepler,non_planet,10991989.0
KIC 10992733,Kepler,non_planet,10992733.0
KIC 12356746,Kepler,non_planet,12356746.0
KIC 12356914,Kepler,non_planet,12356914.0
KIC 12365000,Kepler,non_planet,12365000.0
KIC 12365015,Kepler,non_planet,12365015.0
KIC 12367017,Kepler,non_planet,12367017.0
KIC 12367310,Kepler,non_planet,12367310.0
KIC 12403968,Kepler,non_planet,12403968.0
KIC 12418662,Kepler,non_planet,12418662.0
KIC 12418816,Kepler,non_planet,12418816.0
KIC 9959492,Kepler,non_planet,9959492.0
KIC 3558803,Kepler,non_planet,3558803.0
KIC 3634169,Kepler,non_planet,3634169.0
KIC 3644174,Kepler,non_planet,3644174.0
KIC 3655326,Kepler,non_planet,3655326.0
KIC 3656322,Kepler,non_planet,3656322.0
KIC 3656700,Kepler,non_planet,3656700.0
KIC 3659940,Kepler,non_planet,3659940.0
KIC 4949027,Kepler,non_planet,4949027.0
KIC 4949214,Kepler,non_planet,4949214.0
KIC 4950341,Kepler,non_planet,4950341.0
KIC 4950557,Kepler,non_planet,4950557.0
KIC 5000179,Kepler,non_planet,5000179.0
KIC 5017058,Kepler,non_planet,5017058.0
KIC 5018787,Kepler,non_planet,5018787.0
KIC 8345473,Kepler,non_planet,8345473.0
KIC 5598639,Kepler,non_planet,5598639.0
KIC 5610698,Kepler,non_planet,5610698.0
KIC 5616489,Kepler,non_planet,5616489.0
KIC 5621294,Kepler,non_planet,5621294.0
KIC 5621299,Kepler,non_planet,5621299.0
KIC 5622250,Kepler,non_planet,5622250.0
KIC 5632781,Kepler,non_planet,5632781.0
KIC 6594972,Kepler,non_planet,6594972.0
KIC 6595662,Kepler,non_planet,6595662.0
KIC 6606282,Kepler,non_planet,6606282.0
KIC 6606669,Kepler,non_planet,6606669.0
KIC 6607610,Kepler,non_planet,6607610.0
KIC 6610219,Kepler,non_planet,6610219.0
KIC 6610433,Kepler,non_planet,6610433.0
KIC 7368103,Kepler,non_planet,7368103.0
KIC 7369523,Kepler,non_planet,7369523.0
KIC 7376982,Kepler,non_planet,7376982.0
KIC 7381695,Kepler,non_planet,7381695.0
KIC 7385387,Kepler,non_planet,7385387.0
KIC 7385478,Kepler,non_planet,7385478.0
KIC 7421876,Kepler,non_planet,7421876.0
KIC 8243263,Kepler,non_planet,8243263.0
KIC 8244295,Kepler,non_planet,8244295.0
KIC 8262223,Kepler,non_planet,8262223.0
KIC 8265520,Kepler,non_planet,8265520.0
KIC 8265990,Kepler,non_planet,8265990.0
KIC 9119405,Kepler,non_planet,9119405.0
KIC 9156957,Kepler,non_planet,9156957.0
KIC 9159301,Kepler,non_planet,9159301.0
KIC 9163674,Kepler,non_planet,9163674.0
KIC 9164788,Kepler,non_planet,9164788.0
KIC 9172506,Kepler,non_planet,9172506.0
KIC 9179531,Kepler,non_planet,9179531.0
KIC 9963639,Kepler,non_planet,9963639.0
KIC 9965691,Kepler,non_planet,9965691.0
KIC 9971475,Kepler,non_planet,9971475.0
KIC 10000490,Kepler,non_planet,10000490.0
KIC 10014702,Kepler,non_planet,10014702.0
KIC 10020423,Kepler,non_planet,10020423.0
KIC 11027270,Kepler,non_planet,11027270.0
KIC 11027722,Kepler,non_planet,11027722.0
KIC 11029877,Kepler,non_planet,11029877.0
KIC 11071207,Kepler,non_planet,11071207.0
KIC 11073223,Kepler,non_planet,11073223.0
KIC 11076279,Kepler,non_planet,11076279.0
KIC 11124509,Kepler,non_planet,11124509.0
KIC 12470530,Kepler,non_planet,12470530.0
KIC 12504353,Kepler,non_planet,12504353.0
KIC 12506342,Kepler,non_planet,12506342.0
KIC 12557713,Kepler,non_planet,12557713.0
KIC 2437112,Kepler,non_planet,2437112.0
KIC 8719324,Kepler,non_planet,8719324.0
KIC 5471690,Kepler,non_planet,5471690.0
KIC 5078025,Kepler,non_planet,5078025.0
KIC 3746248,Kepler,non_planet,3746248.0
KIC 3757588,Kepler,non_planet,3757588.0
KIC 3764411,Kepler,non_planet,3764411.0
KIC 3766353,Kepler,non_planet,3766353.0
KIC 5019567,Kepler,non_planet,5019567.0
KIC 5021732,Kepler,non_planet,5021732.0
KIC 5022440,Kepler,non_planet,5022440.0
KIC 5022900,Kepler,non_planet,5022900.0
KIC 5024126,Kepler,non_planet,5024126.0
KIC 5024268,Kepler,non_planet,5024268.0
KIC 5024372,Kepler,non_planet,5024372.0
KIC 5647638,Kepler,non_planet,5647638.0
KIC 5653126,Kepler,non_planet,5653126.0
KIC 5686974,Kepler,non_planet,5686974.0
KIC 5696909,Kepler,non_planet,5696909.0
KIC 5697628,Kepler,non_planet,5697628.0
KIC 5700330,Kepler,non_planet,5700330.0
KIC 6629156,Kepler,non_planet,6629156.0
KIC 6629588,Kepler,non_planet,6629588.0
KIC 6636020,Kepler,non_planet,6636020.0
KIC 7431665,Kepler,non_planet,7431665.0
KIC 7455553,Kepler,non_planet,7455553.0
KIC 7456521,Kepler,non_planet,7456521.0
KIC 7461314,Kepler,non_planet,7461314.0
KIC 7499571,Kepler,non_planet,7499571.0
KIC 7541502,Kepler,non_planet,7541502.0
KIC 8285254,Kepler,non_planet,8285254.0
KIC 8285970,Kepler,non_planet,8285970.0
KIC 8288719,Kepler,non_planet,8288719.0
KIC 8294484,Kepler,non_planet,8294484.0
KIC 8296467,Kepler,non_planet,8296467.0
KIC 8301013,Kepler,non_planet,8301013.0
KIC 8302455,Kepler,non_planet,8302455.0
KIC 8302473,Kepler,non_planet,8302473.0
KIC 9181340,Kepler,non_planet,9181340.0
KIC 9205993,Kepler,non_planet,9205993.0
KIC 9207508,Kepler,non_planet,9207508.0
KIC 9210828,Kepler,non_planet,9210828.0
KIC 9236858,Kepler,non_planet,9236858.0
KIC 9243795,Kepler,non_planet,9243795.0
KIC 9266285,Kepler,non_planet,9266285.0
KIC 10026136,Kepler,non_planet,10026136.0
KIC 10026457,Kepler,non_planet,10026457.0
KIC 10031409,Kepler,non_planet,10031409.0
KIC 10031526,Kepler,non_planet,10031526.0
KIC 10031808,Kepler,non_planet,10031808.0
KIC 10063044,Kepler,non_planet,10063044.0
KIC 11134079,Kepler,non_planet,11134079.0
KIC 11137061,Kepler,non_planet,11137061.0
KIC 11144439,Kepler,non_planet,11144439.0
KIC 11147276,Kepler,non_planet,11147276.0
KIC 11154043,Kepler,non_planet,11154043.0
KIC 4548011,Kepler,non_planet,4548011.0
KIC 2852941,Kepler,non_planet,2852941.0
KIC 9597729,Kepler,non_planet,9597729.0
KIC 3830820,Kepler,non_planet,3830820.0
KIC 3831523,Kepler,non_planet,3831523.0
KIC 3834364,Kepler,non_planet,3834364.0
KIC 3836413,Kepler,non_planet,3836413.0
KIC 3836439,Kepler,non_planet,3836439.0
KIC 3838004,Kepler,non_planet,3838004.0
KIC 3851134,Kepler,non_planet,3851134.0
KIC 3851193,Kepler,non_planet,3851193.0
KIC 9595956,Kepler,non_planet,9595956.0
KIC 9655792,Kepler,non_planet,9655792.0
KIC 9970396,Kepler,non_planet,9970396.0
KIC 10253638,Kepler,non_planet,10253638.0
KIC 10267121,Kepler,non_planet,10267121.0
KIC 10341777,Kepler,non_planet,10341777.0
KIC 10407271,Kepler,non_planet,10407271.0
KIC 10471167,Kepler,non_planet,10471167.0
KIC 10471174,Kepler,non_planet,10471174.0
KIC 10471345,Kepler,non_planet,10471345.0
KIC 11296798,Kepler,non_planet,11296798.0
KIC 11463950,Kepler,non_planet,11463950.0
KIC 11621897,Kepler,non_planet,11621897.0
KIC 12253534,Kepler,non_planet,12253534.0
KIC 12304202,Kepler,non_planet,12304202.0
KIC 9291039,Kepler,non_planet,9291039.0
KIC 10155321,Kepler,non_planet,10155321.0
KIC 4953173,Kepler,non_planet,4953173.0
KIC 6363560,Kepler,non_planet,6363560.0
KIC 7539174,Kepler,non_planet,7539174.0
KIC 10535708,Kepler,non_planet,10535708.0
KIC 11453930,Kepler,non_planet,11453930.0
KIC 4737267,Kepler,non_planet,4737267.0
KIC 5955321,Kepler,non_planet,5955321.0
KIC 6182093,Kepler,non_planet,6182093.0
KIC 10621666,Kepler,non_planet,10621666.0
KIC 5211470,Kepler,non_planet,5211470.0
KIC 6665064,Kepler,non_planet,6665064.0
KIC 3123418,Kepler,non_planet,3123418.0
KIC 3458687,Kepler,non_planet,3458687.0
KIC 3749508,Kepler,non_planet,3749508.0
KIC 3955867,Kepler,non_planet,3955867.0
KIC 4074294,Kepler,non_planet,4074294.0
KIC 4380560,Kepler,non_planet,4380560.0
KIC 4384652,Kepler,non_planet,4384652.0
KIC 7697568,Kepler,non_planet,7697568.0
KIC 4483235,Kepler,non_planet,4483235.0
KIC 4662363,Kepler,non_planet,4662363.0
KIC 4680745,Kepler,non_planet,4680745.0
KIC 4851195,Kepler,non_planet,4851195.0
KIC 5024414,Kepler,non_planet,5024414.0
KIC 5177065,Kepler,non_planet,5177065.0
KIC 5268955,Kepler,non_planet,5268955.0
KIC 5598645,Kepler,non_planet,5598645.0
KIC 5696518,Kepler,non_planet,5696518.0
KIC 5908086,Kepler,non_planet,5908086.0
KIC 6307243,Kepler,non_planet,6307243.0
KIC 6350522,Kepler,non_planet,6350522.0
KIC 6385302,Kepler,non_planet,6385302.0
KIC 6508734,Kepler,non_planet,6508734.0
KIC 6527050,Kepler,non_planet,6527050.0
KIC 6590362,Kepler,non_planet,6590362.0
KIC 6628740,Kepler,non_planet,6628740.0
KIC 7031126,Kepler,non_planet,7031126.0
KIC 7031208,Kepler,non_planet,7031208.0
KIC 7031742,Kepler,non_planet,7031742.0
KIC 7032568,Kepler,non_planet,7032568.0
KIC 7032687,Kepler,non_planet,7032687.0
KIC 7115384,Kepler,non_planet,7115384.0
KIC 7116282,Kepler,non_planet,7116282.0
KIC 7116859,Kepler,non_planet,7116859.0
KIC 7133286,Kepler,non_planet,7133286.0
KIC 7186259,Kepler,non_planet,7186259.0
KIC 7214090,Kepler,non_planet,7214090.0
KIC 7281694,Kepler,non_planet,7281694.0
KIC 7362450,Kepler,non_planet,7362450.0
KIC 8007262,Kepler,non_planet,8007262.0
KIC 8106973,Kepler,non_planet,8106973.0
KIC 8258103,Kepler,non_planet,8258103.0
KIC 8579684,Kepler,non_planet,8579684.0
KIC 8649876,Kepler,non_planet,8649876.0
KIC 8846809,Kepler,non_planet,8846809.0
KIC 8868686,Kepler,non_planet,8868686.0
KIC 9025662,Kepler,non_planet,9025662.0
KIC 8572936,Kepler,non_planet,8572936.0
KIC 9837578,Kepler,non_planet,9837578.0
KIC 7821010,Kepler,non_planet,7821010.0
KIC 5473556,Kepler,non_planet,5473556.0
KIC 6504534,Kepler,non_planet,6504534.0
KIC 6307062,Kepler,non_planet,6307062.0
KIC 5652983,Kepler,non_planet,5652983.0
KIC 9092897,Kepler,non_planet,9092897.0
KIC 9246715,Kepler,non_planet,9246715.0
KIC 9292130,Kepler,non_planet,9292130.0
KIC 9541144,Kepler,non_planet,9541144.0
KIC 8757213,Kepler,non_planet,8757213.0
KIC 8880003,Kepler,non_planet,8880003.0
KIC 8953296,Kepler,non_planet,8953296.0
KIC 8749844,Kepler,non_planet,8749844.0
KIC 8962007,Kepler,non_planet,8962007.0
KIC 8703491,Kepler,non_planet,8703491.0
KIC 9079587,Kepler,non_planet,9079587.0
KIC 8703506,Kepler,non_planet,8703506.0
KIC 8590776,Kepler,non_planet,8590776.0
KIC 8761550,Kepler,non_planet,8761550.0
KIC 8686761,Kepler,non_planet,8686761.0
KIC 8750503,Kepler,non_planet,8750503.0
KIC 8639155,Kepler,non_planet,8639155.0
KIC 9021047,Kepler,non_planet,9021047.0
KIC 8587439,Kepler,non_planet,8587439.0
KIC 8712863,Kepler,non_planet,8712863.0
KIC 9079915,Kepler,non_planet,9079915.0
KIC 10208894,Kepler,non_planet,10208894.0
KIC 10214873,Kepler,non_planet,10214873.0
KIC 10268714,Kepler,non_planet,10268714.0
KIC 10281311,Kepler,non_planet,10281311.0
KIC 10341876,Kepler,non_planet,10341876.0
KIC 10219288,Kepler,non_planet,10219288.0
KIC 10226343,Kepler,non_planet,10226343.0
KIC 10263598,Kepler,non_planet,10263598.0
KIC 10266860,Kepler,non_planet,10266860.0
KIC 4763020,Kepler,non_planet,4763020.0
KIC 5128966,Kepler,non_planet,5128966.0
KIC 5288744,Kepler,non_planet,5288744.0
KIC 5305225,Kepler,non_planet,5305225.0
KIC 5598216,Kepler,non_planet,5598216.0
KIC 5637036,Kepler,non_planet,5637036.0
KIC 5647008,Kepler,non_planet,5647008.0
KIC 10385708,Kepler,non_planet,10385708.0
KIC 10404545,Kepler,non_planet,10404545.0
KIC 10425070,Kepler,non_planet,10425070.0
KIC 10425070,Kepler,non_planet,10425070.0
KIC 10461045,Kepler,non_planet,10461045.0
KIC 10493253,Kepler,non_planet,10493253.0
KIC 10321927,Kepler,non_planet,10321927.0
KIC 10322797,Kepler,non_planet,10322797.0
KIC 10338529,Kepler,non_planet,10338529.0
KIC 10340212,Kepler,non_planet,10340212.0
KIC 10383729,Kepler,non_planet,10383729.0
KIC 5709226,Kepler,non_planet,5709226.0
KIC 5775090,Kepler,non_planet,5775090.0
KIC 5791705,Kepler,non_planet,5791705.0
KIC 5812648,Kepler,non_planet,5812648.0
KIC 5872139,Kepler,non_planet,5872139.0
KIC 10519701,Kepler,non_planet,10519701.0
KIC 10664150,Kepler,non_planet,10664150.0
KIC 10735575,Kepler,non_planet,10735575.0
KIC 10753394,Kepler,non_planet,10753394.0
KIC 10875937,Kepler,non_planet,10875937.0
KIC 11087662,Kepler,non_planet,11087662.0
KIC 10389280,Kepler,non_planet,10389280.0
KIC 10397315,Kepler,non_planet,10397315.0
KIC 10405224,Kepler,non_planet,10405224.0
KIC 10405482,Kepler,non_planet,10405482.0
KIC 10405546,Kepler,non_planet,10405546.0
KIC 5955427,Kepler,non_planet,5955427.0
KIC 5956977,Kepler,non_planet,5956977.0
KIC 6043574,Kepler,non_planet,6043574.0
KIC 6049470,Kepler,non_planet,6049470.0
KIC 6105359,Kepler,non_planet,6105359.0
KIC 11099109,Kepler,non_planet,11099109.0
KIC 11124353,Kepler,non_planet,11124353.0
KIC 11400356,Kepler,non_planet,11400356.0
KIC 11449696,Kepler,non_planet,11449696.0
KIC 11456839,Kepler,non_planet,11456839.0
KIC 10462462,Kepler,non_planet,10462462.0
KIC 10470882,Kepler,non_planet,10470882.0
KIC 10470993,Kepler,non_planet,10470993.0
KIC 10471005,Kepler,non_planet,10471005.0
KIC 10471055,Kepler,non_planet,10471055.0
KIC 10471204,Kepler,non_planet,10471204.0
KIC 6119605,Kepler,non_planet,6119605.0
KIC 6230649,Kepler,non_planet,6230649.0
KIC 6286633,Kepler,non_planet,6286633.0
KIC 6451125,Kepler,non_planet,6451125.0
KIC 6516529,Kepler,non_planet,6516529.0
KIC 6521526,Kepler,non_planet,6521526.0
KIC 11501492,Kepler,non_planet,11501492.0
KIC 11558217,Kepler,non_planet,11558217.0
KIC 11649292,Kepler,non_planet,11649292.0
KIC 11760931,Kepler,non_planet,11760931.0
KIC 11854061,Kepler,non_planet,11854061.0
KIC 11868122,Kepler,non_planet,11868122.0
KIC 10471243,Kepler,non_planet,10471243.0
KIC 10471296,Kepler,non_planet,10471296.0
KIC 10535886,Kepler,non_planet,10535886.0
KIC 10535897,Kepler,non_planet,10535897.0
KIC 10535926,Kepler,non_planet,10535926.0
KIC 10535991,Kepler,non_planet,10535991.0
KIC 10536177,Kepler,non_planet,10536177.0
KIC 6600492,Kepler,non_planet,6600492.0
KIC 6685403,Kepler,non_planet,6685403.0
KIC 6846544,Kepler,non_planet,6846544.0
KIC 6848529,Kepler,non_planet,6848529.0
KIC 6887321,Kepler,non_planet,6887321.0
KIC 6953281,Kepler,non_planet,6953281.0
KIC 7020168,Kepler,non_planet,7020168.0
KIC 12012872,Kepler,non_planet,12012872.0
KIC 12069319,Kepler,non_planet,12069319.0
KIC 12121118,Kepler,non_planet,12121118.0
KIC 12252732,Kepler,non_planet,12252732.0
KIC 12554051,Kepler,non_planet,12554051.0
KIC 12555140,Kepler,non_planet,12555140.0
KIC 10614845,Kepler,non_planet,10614845.0
KIC 10616829,Kepler,non_planet,10616829.0
KIC 10686909,Kepler,non_planet,10686909.0
KIC 10730250,Kepler,non_planet,10730250.0
KIC 10801951,Kepler,non_planet,10801951.0
KIC 7049771,Kepler,non_planet,7049771.0
KIC 7053328,Kepler,non_planet,7053328.0
KIC 7106437,Kepler,non_planet,7106437.0
KIC 7117050,Kepler,non_planet,7117050.0
KIC 7185710,Kepler,non_planet,7185710.0
KIC 7282872,Kepler,non_planet,7282872.0
KIC 7340624,Kepler,non_planet,7340624.0
KIC 12647110,Kepler,non_planet,12647110.0
KIC 3662635,Kepler,non_planet,3662635.0
KIC 3734501,Kepler,non_planet,3734501.0
KIC 4169315,Kepler,non_planet,4169315.0
KIC 10862284,Kepler,non_planet,10862284.0
KIC 10877024,Kepler,non_planet,10877024.0
KIC 10920420,Kepler,non_planet,10920420.0
KIC 7622473,Kepler,non_planet,7622473.0
KIC 7662744,Kepler,non_planet,7662744.0
KIC 7686191,Kepler,non_planet,7686191.0
KIC 7690521,Kepler,non_planet,7690521.0
KIC 7747835,Kepler,non_planet,7747835.0
KIC 7762886,Kepler,non_planet,7762886.0
KIC 7811537,Kepler,non_planet,7811537.0
KIC 4566999,Kepler,non_planet,4566999.0
KIC 4569942,Kepler,non_planet,4569942.0
KIC 4772095,Kepler,non_planet,4772095.0
KIC 4847801,Kepler,non_planet,4847801.0
KIC 5026023,Kepler,non_planet,5026023.0
KIC 9101271,Kepler,non_planet,9101271.0
KIC 9118340,Kepler,non_planet,9118340.0
KIC 9159198,Kepler,non_planet,9159198.0
KIC 11098004,Kepler,non_planet,11098004.0
KIC 11135119,Kepler,non_planet,11135119.0
KIC 11145726,Kepler,non_planet,11145726.0
KIC 11152950,Kepler,non_planet,11152950.0
KIC 7811537,Kepler,non_planet,7811537.0
KIC 7874976,Kepler,non_planet,7874976.0
KIC 7888957,Kepler,non_planet,7888957.0
KIC 7900114,Kepler,non_planet,7900114.0
KIC 7936194,Kepler,non_planet,7936194.0
KIC 7959310,Kepler,non_planet,7959310.0
KIC 8012732,Kepler,non_planet,8012732.0
KIC 5391407,Kepler,non_planet,5391407.0
KIC 5468555,Kepler,non_planet,5468555.0
KIC 5638699,Kepler,non_planet,5638699.0
KIC 5871116,Kepler,non_planet,5871116.0
KIC 6032318,Kepler,non_planet,6032318.0
KIC 9347066,Kepler,non_planet,9347066.0
KIC 9392016,Kepler,non_planet,9392016.0
KIC 9429631,Kepler,non_planet,9429631.0
KIC 9518558,Kepler,non_planet,9518558.0
KIC 11348086,Kepler,non_planet,11348086.0
KIC 11357185,Kepler,non_planet,11357185.0
KIC 8028465,Kepler,non_planet,8028465.0
KIC 8129641,Kepler,non_planet,8129641.0
KIC 8226720,Kepler,non_planet,8226720.0
KIC 8307354,Kepler,non_planet,8307354.0
KIC 8588982,Kepler,non_planet,8588982.0
KIC 6182508,Kepler,non_planet,6182508.0
KIC 6195669,Kepler,non_planet,6195669.0
KIC 6583107,Kepler,non_planet,6583107.0
KIC 6681618,Kepler,non_planet,6681618.0
KIC 6946985,Kepler,non_planet,6946985.0
KIC 7106438,Kepler,non_planet,7106438.0
KIC 9529148,Kepler,non_planet,9529148.0
KIC 9531850,Kepler,non_planet,9531850.0
KIC 9541094,Kepler,non_planet,9541094.0
KIC 9579753,Kepler,non_planet,9579753.0
KIC 9588880,Kepler,non_planet,9588880.0
KIC 9592831,Kepler,non_planet,9592831.0
KIC 9602658,Kepler,non_planet,9602658.0
KIC 11560397,Kepler,non_planet,11560397.0
KIC 11565903,Kepler,non_planet,11565903.0
KIC 11601597,Kepler,non_planet,11601597.0
KIC 11612241,Kepler,non_planet,11612241.0
KIC 11661803,Kepler,non_planet,11661803.0
KIC 11661803,Kepler,non_planet,11661803.0
KIC 8608544,Kepler,non_planet,8608544.0
